site,length,key,sqr_km,NAME_1,NAME_2,WC_avail,WC_acces,Shape_Length,Shape_Area,key_2,OBJECTID,key_23,ZONE_CODE,COUNT,AREA,SUM
B1,40,B1_40,1,Kâmpóng Cham,Batheay,no,0,0.05738793,7.9669E-05,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
B1,40,B1_40,2,Kâmpóng Cham,Batheay,no,0,0.055391788,0.00014263,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,2,Kâmpóng Cham,Batheay,no,0,0.055391788,0.00014263,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M6,20,M6_20,5,Kâmpóng Cham,Kampong Cham,,75,0.096418564,0.000395674,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,10,M6_10,5,Kâmpóng Cham,Kampong Cham,,75,0.096418564,0.000395674,M6_10_0.0,52,M6_10_0.0,52,6575,0.00050733,54540.64058
M6,5,M6_5,5,Kâmpóng Cham,Kampong Cham,,75,0.096418564,0.000395674,M6_5_0.0,85,M6_5_0.0,88,5999,0.000462886,51662.27761
M6,40,M6_40,5,Kâmpóng Cham,Kampong Cham,,75,0.096418564,0.000395674,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,8,Kâmpóng Cham,Kampong Cham,,75,0.116020747,0.000636144,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,10,M6_10,8,Kâmpóng Cham,Kampong Cham,,75,0.116020747,0.000636144,M6_10_0.0,52,M6_10_0.0,52,6575,0.00050733,54540.64058
M6,5,M6_5,8,Kâmpóng Cham,Kampong Cham,,75,0.116020747,0.000636144,M6_5_0.0,85,M6_5_0.0,88,5999,0.000462886,51662.27761
M6,2,M6_2,8,Kâmpóng Cham,Kampong Cham,,75,0.116020747,0.000636144,M6_2_0.0,112,M6_2_0.0,115,2423,0.00018696,27460.41496
M6,40,M6_40,8,Kâmpóng Cham,Kampong Cham,,75,0.116020747,0.000636144,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,40,M6_40,10,Kâmpóng Cham,Kampong Siem,no,0,0.124052814,0.000819693,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,39,Kâmpóng Cham,Kampong Siem,no,0,0.254258158,0.003202956,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,40,M6_40,39,Kâmpóng Cham,Kampong Siem,no,0,0.254258158,0.003202956,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,21,Kâmpóng Cham,Kampong Siem,no,0,0.184840332,0.001717424,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,10,M6_10,21,Kâmpóng Cham,Kampong Siem,no,0,0.184840332,0.001717424,M6_10_0.0,52,M6_10_0.0,52,6575,0.00050733,54540.64058
M6,40,M6_40,21,Kâmpóng Cham,Kampong Siem,no,0,0.184840332,0.001717424,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,11,Kâmpóng Cham,Kampong Siem,no,0,0.154507171,0.000911298,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,10,M6_10,11,Kâmpóng Cham,Kampong Siem,no,0,0.154507171,0.000911298,M6_10_0.0,52,M6_10_0.0,52,6575,0.00050733,54540.64058
M6,5,M6_5,11,Kâmpóng Cham,Kampong Siem,no,0,0.154507171,0.000911298,M6_5_0.0,85,M6_5_0.0,88,5999,0.000462886,51662.27761
M6,40,M6_40,11,Kâmpóng Cham,Kampong Siem,no,0,0.154507171,0.000911298,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M6,20,M6_20,1,Kâmpóng Cham,Kampong Siem,no,0,0.054808615,7.57459E-05,M6_20_0.0,29,M6_20_0.0,29,8811,0.000679861,69757.80344
M6,10,M6_10,1,Kâmpóng Cham,Kampong Siem,no,0,0.054808615,7.57459E-05,M6_10_0.0,52,M6_10_0.0,52,6575,0.00050733,54540.64058
M6,5,M6_5,1,Kâmpóng Cham,Kampong Siem,no,0,0.054808615,7.57459E-05,M6_5_0.0,85,M6_5_0.0,88,5999,0.000462886,51662.27761
M6,2,M6_2,1,Kâmpóng Cham,Kampong Siem,no,0,0.054808615,7.57459E-05,M6_2_0.0,112,M6_2_0.0,115,2423,0.00018696,27460.41496
M6,40,M6_40,1,Kâmpóng Cham,Kampong Siem,no,0,0.054808615,7.57459E-05,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
M7,40,M7_40,16,Kâmpóng Cham,Kang Meas, ,0.07,0.147983024,0.001303832,M7_40_0.07,35,M7_40_0.07,35,1053,0.00008125,7479.923608
B1,40,B1_40,16,Kâmpóng Cham,Kang Meas, ,0.07,0.147983024,0.001303832,B1_40_0.07,36,B1_40_0.07,36,1053,0.00008125,7479.923608
M7,40,M7_40,1,Kâmpóng Cham,Srei Santhor,no,0,0.03484053,4.5765E-05,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,1,Kâmpóng Cham,Srei Santhor,no,0,0.03484053,4.5765E-05,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M7,40,M7_40,2,Kâmpóng Cham,Srei Santhor,no,0,0.087497118,0.0001825,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,2,Kâmpóng Cham,Srei Santhor,no,0,0.087497118,0.0001825,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,2,Kâmpóng Cham,Srei Santhor,no,0,0.087497118,0.0001825,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M6,40,M6_40,97,Kâmpóng Cham,Stueng Trang,no,0,0.524889621,0.008074116,M6_40_0.0,9,M6_40_0.0,9,14529,0.001121065,112092.1765
B1,40,B1_40,2,Kâmpóng Chhnang,Kampong Tralach, ,33,0.063175264,0.000172516,B1_40_0.01,11,B1_40_0.01,11,24,1.85185E-06,77.7362488
B2,40,B2_40,34,Kândal,Kaoh Thum, ,0.66,0.275423131,0.002817063,B2_40_0.66,13,B2_40_0.66,13,8400,0.000648148,84768.82571
B2,20,B2_20,76,Kândal,Kaoh Thum, ,0.66,0.362883376,0.006306612,B2_20_0.66,34,B2_20_0.66,34,7135,0.00055054,72307.92071
B2,40,B2_40,76,Kândal,Kaoh Thum, ,0.66,0.362883376,0.006306612,B2_40_0.66,13,B2_40_0.66,13,8400,0.000648148,84768.82571
B2,10,B2_10,42,Kândal,Kaoh Thum, ,0.66,0.249545172,0.003499809,B2_10_0.66,67,B2_10_0.66,70,3607,0.000278318,37725.14935
B2,20,B2_20,42,Kândal,Kaoh Thum, ,0.66,0.249545172,0.003499809,B2_20_0.66,34,B2_20_0.66,34,7135,0.00055054,72307.92071
B2,40,B2_40,42,Kândal,Kaoh Thum, ,0.66,0.249545172,0.003499809,B2_40_0.66,13,B2_40_0.66,13,8400,0.000648148,84768.82571
M9,20,M9_20,1,Kândal,Kaoh Thum, ,0.66,0.075395396,9.09544E-05,M9_20_0.66,94,M9_20_0.66,97,6,4.62963E-07,75.56611881
M9,10,M9_10,1,Kândal,Kaoh Thum, ,0.66,0.075395396,9.09544E-05,M9_10_0.66,95,M9_10_0.66,98,6,4.62963E-07,75.56611881
M9,5,M9_5,1,Kândal,Kaoh Thum, ,0.66,0.075395396,9.09544E-05,M9_5_0.66,96,M9_5_0.66,99,6,4.62963E-07,75.56611881
M9,40,M9_40,1,Kândal,Kaoh Thum, ,0.66,0.075395396,9.09544E-05,M9_40_0.66,97,M9_40_0.66,100,6,4.62963E-07,75.56611881
B2,10,B2_10,23,Kândal,Kaoh Thum, ,0.66,0.214167526,0.001910873,B2_10_0.66,67,B2_10_0.66,70,3607,0.000278318,37725.14935
B2,20,B2_20,23,Kândal,Kaoh Thum, ,0.66,0.214167526,0.001910873,B2_20_0.66,34,B2_20_0.66,34,7135,0.00055054,72307.92071
B2,5,B2_5,23,Kândal,Kaoh Thum, ,0.66,0.214167526,0.001910873,B2_5_0.66,100,B2_5_0.66,103,1633,0.000126003,16701.47888
B2,40,B2_40,23,Kândal,Kaoh Thum, ,0.66,0.214167526,0.001910873,B2_40_0.66,13,B2_40_0.66,13,8400,0.000648148,84768.82571
B2,10,B2_10,16,Kândal,Kaoh Thum, ,0.66,0.183213364,0.001298507,B2_10_0.66,67,B2_10_0.66,70,3607,0.000278318,37725.14935
B2,20,B2_20,16,Kândal,Kaoh Thum, ,0.66,0.183213364,0.001298507,B2_20_0.66,34,B2_20_0.66,34,7135,0.00055054,72307.92071
B2,5,B2_5,16,Kândal,Kaoh Thum, ,0.66,0.183213364,0.001298507,B2_5_0.66,100,B2_5_0.66,103,1633,0.000126003,16701.47888
B2,2,B2_2,16,Kândal,Kaoh Thum, ,0.66,0.183213364,0.001298507,B2_2_0.66,122,B2_2_0.66,125,694,5.35494E-05,6419.135188
B2,40,B2_40,16,Kândal,Kaoh Thum, ,0.66,0.183213364,0.001298507,B2_40_0.66,13,B2_40_0.66,13,8400,0.000648148,84768.82571
M7,40,M7_40,21,Kândal,Khsach Kandal,no,0,0.174080907,0.001719247,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,21,Kândal,Khsach Kandal,no,92,0.174080907,0.001719247,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M7,40,M7_40,56,Kândal,Khsach Kandal,no,92,0.356733407,0.004683408,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,56,Kândal,Khsach Kandal,no,92,0.356733407,0.004683408,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,56,Kândal,Khsach Kandal,no,92,0.356733407,0.004683408,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,12,Kândal,Khsach Kandal,no,92,0.126068819,0.000967483,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
M7,40,M7_40,12,Kândal,Khsach Kandal,no,92,0.126068819,0.000967483,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,12,Kândal,Khsach Kandal,no,92,0.126068819,0.000967483,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,12,Kândal,Khsach Kandal,no,92,0.126068819,0.000967483,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,8,Kândal,Khsach Kandal,no,92,0.161491918,0.000627309,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
B1,20,B1_20,8,Kândal,Khsach Kandal,no,92,0.161491918,0.000627309,B1_20_0.0,60,B1_20_0.0,60,10116,0.000780556,56188.58906
M7,40,M7_40,8,Kândal,Khsach Kandal,no,92,0.161491918,0.000627309,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,8,Kândal,Khsach Kandal,no,92,0.161491918,0.000627309,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,8,Kândal,Khsach Kandal,no,92,0.161491918,0.000627309,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M8,10,M8_10,1,Kândal,Khsach Kandal,no,92,0.042950956,9.49169E-05,M8_10_0.0,114,M8_10_0.0,117,3076,0.000237346,16612.14172
M8,20,M8_20,1,Kândal,Khsach Kandal,no,92,0.042950956,9.49169E-05,M8_20_0.0,115,M8_20_0.0,118,8689,0.000670448,49830.14067
M8,5,M8_5,1,Kândal,Khsach Kandal,no,92,0.042950956,9.49169E-05,M8_5_0.0,116,M8_5_0.0,119,1245,9.60648E-05,8246.538345
M8,2,M8_2,1,Kândal,Khsach Kandal,no,92,0.042950956,9.49169E-05,M8_2_0.0,117,M8_2_0.0,120,782,6.03395E-05,5356.381504
M8,40,M8_40,1,Kândal,Khsach Kandal,no,92,0.042950956,9.49169E-05,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,12,Kândal,Khsach Kandal,no,92,0.140931276,0.001026544,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
M8,20,M8_20,12,Kândal,Khsach Kandal,no,92,0.140931276,0.001026544,M8_20_0.0,115,M8_20_0.0,118,8689,0.000670448,49830.14067
B1,20,B1_20,12,Kândal,Khsach Kandal,no,92,0.140931276,0.001026544,B1_20_0.0,60,B1_20_0.0,60,10116,0.000780556,56188.58906
M7,40,M7_40,12,Kândal,Khsach Kandal,no,92,0.140931276,0.001026544,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,12,Kândal,Khsach Kandal,no,92,0.140931276,0.001026544,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,12,Kândal,Khsach Kandal,no,92,0.140931276,0.001026544,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,8,Kândal,Khsach Kandal,no,92,0.155682432,0.000681521,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
M7,10,M7_10,8,Kândal,Khsach Kandal,no,92,0.155682432,0.000681521,M7_10_0.0,130,M7_10_0.0,133,4570,0.000352623,25145.26222
M8,20,M8_20,8,Kândal,Khsach Kandal,no,92,0.155682432,0.000681521,M8_20_0.0,115,M8_20_0.0,118,8689,0.000670448,49830.14067
B1,20,B1_20,8,Kândal,Khsach Kandal,no,92,0.155682432,0.000681521,B1_20_0.0,60,B1_20_0.0,60,10116,0.000780556,56188.58906
M7,40,M7_40,8,Kândal,Khsach Kandal,no,92,0.155682432,0.000681521,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,8,Kândal,Khsach Kandal,no,92,0.155682432,0.000681521,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,8,Kândal,Khsach Kandal,no,92,0.155682432,0.000681521,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
M7,10,M7_10,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,M7_10_0.0,130,M7_10_0.0,133,4570,0.000352623,25145.26222
M8,20,M8_20,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,M8_20_0.0,115,M8_20_0.0,118,8689,0.000670448,49830.14067
B1,20,B1_20,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,B1_20_0.0,60,B1_20_0.0,60,10116,0.000780556,56188.58906
B1,10,B1_10,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,B1_10_0.0,132,B1_10_0.0,135,3995,0.000308256,21253.24814
M7,40,M7_40,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,9,Kândal,Khsach Kandal,no,92,0.129187565,0.000728662,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
M7,10,M7_10,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,M7_10_0.0,130,M7_10_0.0,133,4570,0.000352623,25145.26222
M7,5,M7_5,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,M7_5_0.0,146,M7_5_0.0,149,2009,0.000155015,8869.996584
M8,20,M8_20,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,M8_20_0.0,115,M8_20_0.0,118,8689,0.000670448,49830.14067
B1,20,B1_20,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,B1_20_0.0,60,B1_20_0.0,60,10116,0.000780556,56188.58906
B1,10,B1_10,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,B1_10_0.0,132,B1_10_0.0,135,3995,0.000308256,21253.24814
M7,40,M7_40,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,5,Kândal,Khsach Kandal,no,92,0.10521435,0.000394291,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
M7,10,M7_10,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,M7_10_0.0,130,M7_10_0.0,133,4570,0.000352623,25145.26222
M7,5,M7_5,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,M7_5_0.0,146,M7_5_0.0,149,2009,0.000155015,8869.996584
M8,10,M8_10,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,M8_10_0.0,114,M8_10_0.0,117,3076,0.000237346,16612.14172
M8,20,M8_20,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,M8_20_0.0,115,M8_20_0.0,118,8689,0.000670448,49830.14067
B1,20,B1_20,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,B1_20_0.0,60,B1_20_0.0,60,10116,0.000780556,56188.58906
B1,10,B1_10,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,B1_10_0.0,132,B1_10_0.0,135,3995,0.000308256,21253.24814
M7,40,M7_40,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,5,Kândal,Khsach Kandal,no,92,0.09736262,0.000412212,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M7,20,M7_20,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M7_20_0.0,87,M7_20_0.0,90,11851,0.000914429,65171.85594
M7,10,M7_10,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M7_10_0.0,130,M7_10_0.0,133,4570,0.000352623,25145.26222
M7,2,M7_2,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M7_2_0.0,157,M7_2_0.0,160,1002,7.73148E-05,4073.339452
M7,5,M7_5,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M7_5_0.0,146,M7_5_0.0,149,2009,0.000155015,8869.996584
M8,10,M8_10,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M8_10_0.0,114,M8_10_0.0,117,3076,0.000237346,16612.14172
M8,20,M8_20,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M8_20_0.0,115,M8_20_0.0,118,8689,0.000670448,49830.14067
B1,20,B1_20,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,B1_20_0.0,60,B1_20_0.0,60,10116,0.000780556,56188.58906
B1,10,B1_10,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,B1_10_0.0,132,B1_10_0.0,135,3995,0.000308256,21253.24814
B1,5,B1_5,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,B1_5_0.0,133,B1_5_0.0,136,1926,0.000148611,9868.823348
M7,40,M7_40,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M7_40_0.0,37,M7_40_0.0,37,24904,0.001921605,141714.3301
B1,40,B1_40,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,B1_40_0.0,10,B1_40_0.0,10,27027,0.002085417,153003.5032
M8,40,M8_40,6,Kândal,Khsach Kandal,no,92,0.101266451,0.000481499,M8_40_0.0,38,M8_40_0.0,38,24641,0.001901312,138937.0729
M8,10,M8_10,2,Kândal,Kien Svay, ,92,0.095292863,0.000132898,M8_10_0.39,88,M8_10_0.39,91,3973,0.000306559,25901.20773
M8,20,M8_20,2,Kândal,Kien Svay, ,92,0.095292863,0.000132898,M8_20_0.39,89,M8_20_0.39,92,3973,0.000306559,25901.20773
M8,5,M8_5,2,Kândal,Kien Svay, ,92,0.095292863,0.000132898,M8_5_0.39,90,M8_5_0.39,93,3973,0.000306559,25901.20773
M8,40,M8_40,2,Kândal,Kien Svay, ,92,0.095292863,0.000132898,M8_40_0.39,91,M8_40_0.39,94,3973,0.000306559,25901.20773
M8,10,M8_10,8,Kândal,Kien Svay, ,92,0.102954127,0.00063828,M8_10_0.39,88,M8_10_0.39,91,3973,0.000306559,25901.20773
M8,20,M8_20,8,Kândal,Kien Svay, ,92,0.102954127,0.00063828,M8_20_0.39,89,M8_20_0.39,92,3973,0.000306559,25901.20773
M8,5,M8_5,8,Kândal,Kien Svay, ,92,0.102954127,0.00063828,M8_5_0.39,90,M8_5_0.39,93,3973,0.000306559,25901.20773
M8,2,M8_2,8,Kândal,Kien Svay, ,92,0.102954127,0.00063828,M8_2_0.39,118,M8_2_0.39,121,2799,0.000215972,18088.58296
M8,40,M8_40,8,Kândal,Kien Svay, ,92,0.102954127,0.00063828,M8_40_0.39,91,M8_40_0.39,94,3973,0.000306559,25901.20773
M8,10,M8_10,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,M8_10_0.39,88,M8_10_0.39,91,3973,0.000306559,25901.20773
M8,20,M8_20,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,M8_20_0.39,89,M8_20_0.39,92,3973,0.000306559,25901.20773
M8,5,M8_5,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,M8_5_0.39,90,M8_5_0.39,93,3973,0.000306559,25901.20773
B1,20,B1_20,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,B1_20_0.39,148,B1_20_0.39,151,904,6.97531E-05,5953.727974
B1,10,B1_10,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,B1_10_0.39,149,B1_10_0.39,152,904,6.97531E-05,5953.727974
B1,5,B1_5,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,B1_5_0.39,150,B1_5_0.39,153,904,6.97531E-05,5953.727974
B1,2,B1_2,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,B1_2_0.39,151,B1_2_0.39,154,904,6.97531E-05,5953.727974
B1,40,B1_40,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,B1_40_0.39,152,B1_40_0.39,155,904,6.97531E-05,5953.727974
M8,40,M8_40,4,Kândal,Kien Svay, ,92,0.072753957,0.00030554,M8_40_0.39,91,M8_40_0.39,94,3973,0.000306559,25901.20773
M9,40,M9_40,71,Kândal,Leuk Daek, ,0.39,0.422778806,0.00591309,M9_40_0.39,15,M9_40_0.39,15,4239,0.000327083,34019.99107
M9,20,M9_20,44,Kândal,Leuk Daek, ,0.39,0.270143908,0.003602784,M9_20_0.39,32,M9_20_0.39,32,1651,0.000127392,12151.28454
